export,role,model_id,panel,state,metric,contrast,pairs,undefined,unmatched_left,unmatched_right,delta,relative_improvement_pct,ci_low,ci_high
external,val,ACH-000551,unseen,B-continue,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.004291167923616705,,-0.022399314061969242,0.01347789111760777
external,val,ACH-000551,unseen,B-continue,energy_distance,wrong_minus_correct,109,0,0,0,0.0047270608604500775,,-0.0819069433649746,0.08944833388022319
external,val,ACH-000551,unseen,B-continue,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.00046620456450572825,,-0.1044819292015986,0.10359737189537888
external,val,ACH-000551,unseen,B-init,response_loss,wrong_minus_correct,109,0,0,0,0.0010871537234784187,,-0.17470827155157329,0.18936125729061756
external,val,ACH-000551,unseen,B-init,mean_delta_mse,wrong_minus_correct,109,0,0,0,0.0011142975693452096,,-0.03865937784177443,0.04222603894154959
external,val,ACH-000551,unseen,B-init,energy_distance,wrong_minus_correct,109,0,0,0,-2.5309991401794367e-05,,-0.14161349655291738,0.15350587757354894
external,val,ACH-000551,unseen,B-init,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.0010966169724731009,,-0.1746815980683782,0.189416880476359
external,val,ACH-000551,unseen,B-interface,response_loss,wrong_minus_correct,109,0,0,0,-0.013042250029537619,,-0.06926779328136266,0.03980001951576367
external,val,ACH-000551,unseen,B-interface,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.0036076632661557,,-0.01362474002832668,0.005409814806296181
external,val,ACH-000551,unseen,B-interface,energy_distance,wrong_minus_correct,109,0,0,0,-0.009434607269567066,,-0.05606599650251757,0.033693889652917204
external,val,ACH-000551,unseen,B-interface,without_own_response_loss,wrong_minus_correct,109,0,0,0,-0.013031960846087192,,-0.06923408113488354,0.03980301825278394
external,val,ACH-000551,unseen,B-joint,response_loss,wrong_minus_correct,109,0,0,0,0.004878080875504224,,-0.05244833989974184,0.060330338784317185
external,val,ACH-000551,unseen,B-joint,mean_delta_mse,wrong_minus_correct,109,0,0,0,0.0005541005265824452,,-0.02227415662292927,0.024078454971313577
external,val,ACH-000551,unseen,B-joint,energy_distance,wrong_minus_correct,109,0,0,0,0.004321681031391993,,-0.052225569978768066,0.062025882825935186
external,val,ACH-000551,unseen,B-joint,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.004833592406110093,,-0.052449106338915696,0.06027807393205566
external,val,ACH-000551,unseen,B-unfreeze,response_loss,wrong_minus_correct,109,0,0,0,0.011636795910126655,,-0.31368757012240384,0.2668333197569629
external,val,ACH-000551,unseen,B-unfreeze,mean_delta_mse,wrong_minus_correct,109,0,0,0,-0.004661047485990257,,-0.06889950661450076,0.04137098809140263
external,val,ACH-000551,unseen,B-unfreeze,energy_distance,wrong_minus_correct,109,0,0,0,0.016297842603211033,,-0.2467407240561388,0.22452559864849128
external,val,ACH-000551,unseen,B-unfreeze,without_own_response_loss,wrong_minus_correct,109,0,0,0,0.011739984564825001,,-0.3133005051000402,0.2670358859891192
external,val,ACH-000739,all,B-continue,response_loss,wrong_minus_correct,238,0,0,0,1.003007735324507,,0.7016954088411408,1.3294534080268954
external,val,ACH-000739,all,B-continue,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.2372322683073892,,0.15106580305249748,0.3232877212524913
external,val,ACH-000739,all,B-continue,energy_distance,wrong_minus_correct,238,0,0,0,0.7657755619337581,,0.541424761219185,1.0041267516833394
external,val,ACH-000739,all,B-continue,without_own_response_loss,wrong_minus_correct,238,0,0,0,1.0056372670566334,,0.7041716035474244,1.3324991743203969
external,val,ACH-000739,all,B-init,response_loss,wrong_minus_correct,238,0,0,0,-0.008628242556787003,,-0.183199718058612,0.17460974044158958
external,val,ACH-000739,all,B-init,mean_delta_mse,wrong_minus_correct,238,0,0,0,-0.0020906560561223912,,-0.049338817115590565,0.04864796510263706
external,val,ACH-000739,all,B-init,energy_distance,wrong_minus_correct,238,0,0,0,-0.006537660230108719,,-0.13573289823131152,0.1348532316063572
external,val,ACH-000739,all,B-init,without_own_response_loss,wrong_minus_correct,238,0,0,0,-0.00876913631663431,,-0.1832825886702305,0.17438086629916044
external,val,ACH-000739,all,B-interface,response_loss,wrong_minus_correct,238,0,0,0,0.6376642736066286,,0.4040418200733275,0.8768037090982705
external,val,ACH-000739,all,B-interface,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.14862319175936595,,0.08539497468150961,0.21327493916664805
external,val,ACH-000739,all,B-interface,energy_distance,wrong_minus_correct,238,0,0,0,0.4890412274528948,,0.3186466822904695,0.6693969822731332
external,val,ACH-000739,all,B-interface,without_own_response_loss,wrong_minus_correct,238,0,0,0,0.6386933330728224,,0.4054473652358811,0.8797363270631351
external,val,ACH-000739,all,B-joint,response_loss,wrong_minus_correct,238,0,0,0,0.004955990574942968,,-0.050043598463550276,0.05325948314506835
external,val,ACH-000739,all,B-joint,mean_delta_mse,wrong_minus_correct,238,0,0,0,0.0010729140594237078,,-0.02392622494897866,0.02581819870892802
external,val,ACH-000739,all,B-joint,energy_distance,wrong_minus_correct,238,0,0,0,0.003882425773043019,,-0.05570502209062507,0.05714942419228434
external,val,ACH-000739,all,B-joint,without_own_response_loss,wrong_minus_correct,238,0,0,0,0.005023039489232668,,-0.0501030695939256,0.05330417152212526
external,val,ACH-000739,all,B-unfreeze,response_loss,wrong_minus_correct,238,0,0,0,5.32875023849872,,3.855544252335524,6.837060788509225
external,val,ACH-000739,all,B-unfreeze,mean_delta_mse,wrong_minus_correct,238,0,0,0,1.2845570220165898,,0.8643411938226272,1.7007508865293086
external,val,ACH-000739,all,B-unfreeze,energy_distance,wrong_minus_correct,238,0,0,0,4.044193056250821,,2.9827926260683713,5.154611352551885
external,val,ACH-000739,all,B-unfreeze,without_own_response_loss,wrong_minus_correct,238,0,0,0,5.329746026351672,,3.8573840861060034,6.837968412868114
external,val,ACH-000739,native_all,B-continue,response_loss,wrong_minus_correct,202,0,0,0,0.9860796494059045,,0.6385065221786498,1.3116835749975528
external,val,ACH-000739,native_all,B-continue,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.23361948368572952,,0.1426456320964464,0.3244399970946925
external,val,ACH-000739,native_all,B-continue,energy_distance,wrong_minus_correct,202,0,0,0,0.7524602908899292,,0.497872337114693,0.9978034572790171
external,val,ACH-000739,native_all,B-continue,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.9893033872736566,,0.6426374420907236,1.315854417569567
external,val,ACH-000739,native_all,B-init,response_loss,wrong_minus_correct,202,0,0,0,-0.0061633723797166395,,-0.18692273206049562,0.21132313114582102
external,val,ACH-000739,native_all,B-init,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.00030978741031948223,,-0.05106973062647589,0.05932740485313973
external,val,ACH-000739,native_all,B-init,energy_distance,wrong_minus_correct,202,0,0,0,-0.006473382628793487,,-0.13861491665982256,0.15200158827375032
external,val,ACH-000739,native_all,B-init,without_own_response_loss,wrong_minus_correct,202,0,0,0,-0.006238669216040109,,-0.1869796141067274,0.21121523639943854
external,val,ACH-000739,native_all,B-interface,response_loss,wrong_minus_correct,202,0,0,0,0.6987396990898811,,0.44710607195844737,0.9486189831601511
external,val,ACH-000739,native_all,B-interface,mean_delta_mse,wrong_minus_correct,202,0,0,0,0.162663459659803,,0.09418626128446922,0.23233824525729252
external,val,ACH-000739,native_all,B-interface,energy_distance,wrong_minus_correct,202,0,0,0,0.5360764607344525,,0.34955107849423267,0.7220713284936283
external,val,ACH-000739,native_all,B-interface,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.7004620991130868,,0.45211344650476293,0.9505352066649071
external,val,ACH-000739,native_all,B-joint,response_loss,wrong_minus_correct,202,0,0,0,0.007086483794864199,,-0.043557469585157715,0.055550300673686666
external,val,ACH-000739,native_all,B-joint,mean_delta_mse,wrong_minus_correct,202,0,0,0,-6.819243479351135e-06,,-0.02641484491895921,0.026559993583376396
external,val,ACH-000739,native_all,B-joint,energy_distance,wrong_minus_correct,202,0,0,0,0.007092980110997186,,-0.05002583947512748,0.05914814410823034
external,val,ACH-000739,native_all,B-joint,without_own_response_loss,wrong_minus_correct,202,0,0,0,0.007107120929378938,,-0.04351081545990481,0.05547653651473828
external,val,ACH-000739,native_all,B-unfreeze,response_loss,wrong_minus_correct,202,0,0,0,5.377349085855013,,3.876712378924436,6.856442047817874
external,val,ACH-000739,native_all,B-unfreeze,mean_delta_mse,wrong_minus_correct,202,0,0,0,1.314560570044093,,0.8888914164517188,1.7339650667864495
external,val,ACH-000739,native_all,B-unfreeze,energy_distance,wrong_minus_correct,202,0,0,0,4.062788451544129,,2.9808816543428027,5.134046990045227
external,val,ACH-000739,native_all,B-unfreeze,without_own_response_loss,wrong_minus_correct,202,0,0,0,5.378212901861362,,3.8776579999215532,6.860891183201631
external,val,ACH-000739,native_common,B-continue,response_loss,wrong_minus_correct,199,0,0,0,1.0764359785683788,,0.7065752754738582,1.449575227085669
external,val,ACH-000739,native_common,B-continue,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.2429553132560385,,0.14927111149882552,0.3352221201861922
external,val,ACH-000739,native_common,B-continue,energy_distance,wrong_minus_correct,199,0,0,0,0.8334808196254712,,0.5518971589821666,1.1130415022193487
external,val,ACH-000739,native_common,B-continue,without_own_response_loss,wrong_minus_correct,199,0,0,0,1.0794608159280903,,0.7071609691639043,1.4518710185654804
external,val,ACH-000739,native_common,B-init,response_loss,wrong_minus_correct,199,0,0,0,-0.0037360876648849925,,-0.2002480166641262,0.20731074347567882
external,val,ACH-000739,native_common,B-init,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.0006466467775889461,,-0.05480696174966701,0.05991489458323633
external,val,ACH-000739,native_common,B-init,energy_distance,wrong_minus_correct,199,0,0,0,-0.00438177214196077,,-0.1494593036594179,0.1524017211300595
external,val,ACH-000739,native_common,B-init,without_own_response_loss,wrong_minus_correct,199,0,0,0,-0.0038198499823331998,,-0.20039396353103384,0.2072544960520354
external,val,ACH-000739,native_common,B-interface,response_loss,wrong_minus_correct,199,0,0,0,0.7768103110730352,,0.4958411868373362,1.0584767083906053
external,val,ACH-000739,native_common,B-interface,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.17789658074402923,,0.1059978891182783,0.2491564624348479
external,val,ACH-000739,native_common,B-interface,energy_distance,wrong_minus_correct,199,0,0,0,0.598914003611809,,0.38601457720425847,0.8143147247161096
external,val,ACH-000739,native_common,B-interface,without_own_response_loss,wrong_minus_correct,199,0,0,0,0.7785503133457514,,0.49743481524625704,1.061862174554087
external,val,ACH-000739,native_common,B-joint,response_loss,wrong_minus_correct,199,0,0,0,0.013481638539377427,,-0.04016104271663421,0.06170738756955752
external,val,ACH-000739,native_common,B-joint,mean_delta_mse,wrong_minus_correct,199,0,0,0,0.002816440831476591,,-0.02258639048092367,0.027104515094853492
external,val,ACH-000739,native_common,B-joint,energy_distance,wrong_minus_correct,199,0,0,0,0.010665234129633137,,-0.04774358778143522,0.06480709593500071
external,val,ACH-000739,native_common,B-joint,without_own_response_loss,wrong_minus_correct,199,0,0,0,0.01351122065405128,,-0.03999416792213164,0.061621911513739976
external,val,ACH-000739,native_common,B-unfreeze,response_loss,wrong_minus_correct,199,0,0,0,5.4551375681431455,,3.9259430412671077,6.987760703228227
external,val,ACH-000739,native_common,B-unfreeze,mean_delta_mse,wrong_minus_correct,199,0,0,0,1.2736248812483784,,0.874369939382951,1.6827369717617133
external,val,ACH-000739,native_common,B-unfreeze,energy_distance,wrong_minus_correct,199,0,0,0,4.181512819223069,,3.061749101571701,5.3516279425692925
external,val,ACH-000739,native_common,B-unfreeze,without_own_response_loss,wrong_minus_correct,199,0,0,0,5.458384622161713,,3.925838984568515,6.987338024036369
external,val,ACH-000739,seen,B-continue,response_loss,wrong_minus_correct,234,0,0,0,1.0040987247075788,,0.7047280833252468,1.3666504033304678
external,val,ACH-000739,seen,B-continue,mean_delta_mse,wrong_minus_correct,234,0,0,0,0.22740825628622982,,0.15053795525406155,0.31416124551851515
external,val,ACH-000739,seen,B-continue,energy_distance,wrong_minus_correct,234,0,0,0,0.776690517327724,,0.5479343355618984,1.0557795760977975
external,val,ACH-000739,seen,B-continue,without_own_response_loss,wrong_minus_correct,234,0,0,0,1.00580954062633,,0.7083166807329551,1.3675861916888465
external,val,ACH-000739,seen,B-init,response_loss,wrong_minus_correct,234,0,0,0,-0.009709415272769764,,-0.1994851736737065,0.192372384356633
external,val,ACH-000739,seen,B-init,mean_delta_mse,wrong_minus_correct,234,0,0,0,-0.004103942610258182,,-0.05572380114824281,0.0515167663443813
external,val,ACH-000739,seen,B-init,energy_distance,wrong_minus_correct,234,0,0,0,-0.005604592347755001,,-0.14111789931598753,0.14308340480185044
external,val,ACH-000739,seen,B-init,without_own_response_loss,wrong_minus_correct,234,0,0,0,-0.00977535410823713,,-0.19944915901900787,0.19241848741840784
external,val,ACH-000739,seen,B-interface,response_loss,wrong_minus_correct,234,0,0,0,0.6603154406588296,,0.4427538458608153,0.9140886685379542
external,val,ACH-000739,seen,B-interface,mean_delta_mse,wrong_minus_correct,234,0,0,0,0.1493498542879382,,0.09172287471783468,0.21233050919496096
external,val,ACH-000739,seen,B-interface,energy_distance,wrong_minus_correct,234,0,0,0,0.5109658396142159,,0.3406585797692974,0.7052661742511975
external,val,ACH-000739,seen,B-interface,without_own_response_loss,wrong_minus_correct,234,0,0,0,0.6610229871211903,,0.4410373250541519,0.9148716458092381
external,val,ACH-000739,seen,B-joint,response_loss,wrong_minus_correct,234,0,0,0,0.005542083479400811,,-0.04373666355752031,0.05192524999634929
external,val,ACH-000739,seen,B-joint,mean_delta_mse,wrong_minus_correct,234,0,0,0,0.0009869893391924896,,-0.02407221900092251,0.02670061376359737
external,val,ACH-000739,seen,B-joint,energy_distance,wrong_minus_correct,234,0,0,0,0.004555257161457774,,-0.05143996931548763,0.05747983035878032
external,val,ACH-000739,seen,B-joint,without_own_response_loss,wrong_minus_correct,234,0,0,0,0.005604344555457339,,-0.04363652677617037,0.0519573730077517
external,val,ACH-000739,seen,B-unfreeze,response_loss,wrong_minus_correct,234,0,0,0,5.096483867188804,,3.8131086988938163,6.516483018306586
external,val,ACH-000739,seen,B-unfreeze,mean_delta_mse,wrong_minus_correct,234,0,0,0,1.2022598172864343,,0.8404538962690746,1.5773535215383407
external,val,ACH-000739,seen,B-unfreeze,energy_distance,wrong_minus_correct,234,0,0,0,3.8942238571297407,,2.9226690360827328,4.985525617680998
external,val,ACH-000739,seen,B-unfreeze,without_own_response_loss,wrong_minus_correct,234,0,0,0,5.095158676815848,,3.8115589432838637,6.514340844001526
external,val,ACH-000739,unseen,B-continue,response_loss,wrong_minus_correct,4,0,0,0,0.9143223762512207,,-1.6368413925170913,3.4435578346252456
external,val,ACH-000739,unseen,B-continue,mean_delta_mse,wrong_minus_correct,4,0,0,0,0.14039933681488126,,-0.6756928443908681,0.8224459886550912
external,val,ACH-000739,unseen,B-continue,energy_distance,wrong_minus_correct,4,0,0,0,0.77392272949219,,-0.9386459350585916,2.5986068725585962
external,val,ACH-000739,unseen,B-continue,without_own_response_loss,wrong_minus_correct,4,0,0,0,0.9143223762512207,,-1.6368413925170913,3.4435578346252456
external,val,ACH-000739,unseen,B-init,response_loss,wrong_minus_correct,4,0,0,0,-0.014056396484363631,,-0.37677001953125,0.3632965087890625
external,val,ACH-000739,unseen,B-init,mean_delta_mse,wrong_minus_correct,4,0,0,0,0.009930801391604405,,-0.09121475219725994,0.13710861206055824
external,val,ACH-000739,unseen,B-init,energy_distance,wrong_minus_correct,4,0,0,0,-0.023965454101528394,,-0.28552856445310226,0.23759765625004547
external,val,ACH-000739,unseen,B-init,without_own_response_loss,wrong_minus_correct,4,0,0,0,-0.014056396484363631,,-0.37677001953125,0.3632965087890625
external,val,ACH-000739,unseen,B-interface,response_loss,wrong_minus_correct,4,0,0,0,0.16854057312011683,,-1.3831663131713903,1.6004106521606456
external,val,ACH-000739,unseen,B-interface,mean_delta_mse,wrong_minus_correct,4,0,0,0,-0.002589011192323021,,-0.5113149166107203,0.4001512765884394
external,val,ACH-000739,unseen,B-interface,energy_distance,wrong_minus_correct,4,0,0,0,0.17113113403320312,,-0.8718513488769553,1.2002609252929695
external,val,ACH-000739,unseen,B-interface,without_own_response_loss,wrong_minus_correct,4,0,0,0,0.16854057312011683,,-1.3831663131713903,1.6004106521606456
external,val,ACH-000739,unseen,B-joint,response_loss,wrong_minus_correct,4,0,0,0,0.128220367431652,,-0.13979034423823578,0.4457763671875057
external,val,ACH-000739,unseen,B-joint,mean_delta_mse,wrong_minus_correct,4,0,0,0,-0.020737838745116477,,-0.19847030639647656,0.1293136596679645
external,val,ACH-000739,unseen,B-joint,energy_distance,wrong_minus_correct,4,0,0,0,0.14895324707030966,,-0.18375549316407103,0.4058837890625
external,val,ACH-000739,unseen,B-joint,without_own_response_loss,wrong_minus_correct,4,0,0,0,0.128220367431652,,-0.13979034423823578,0.4457763671875057
external,val,ACH-000739,unseen,B-unfreeze,response_loss,wrong_minus_correct,4,0,0,0,17.589476299285888,,4.691923046112059,31.96049480438232
external,val,ACH-000739,unseen,B-unfreeze,mean_delta_mse,wrong_minus_correct,4,0,0,0,4.046477937698365,,0.5748142242431653,7.495119857788086
external,val,ACH-000739,unseen,B-unfreeze,energy_distance,wrong_minus_correct,4,0,0,0,13.542999267578129,,4.1171051025390675,24.46537780761719
external,val,ACH-000739,unseen,B-unfreeze,without_own_response_loss,wrong_minus_correct,4,0,0,0,17.589476299285888,,4.691923046112059,31.96049480438232
external,val,ACH-000971,all,B-continue,response_loss,wrong_minus_correct,1826,0,0,0,0.030601612813893158,,0.013421954646429151,0.04848358364904305
external,val,ACH-000971,all,B-continue,mean_delta_mse,wrong_minus_correct,1826,0,0,0,0.00488948571982285,,0.0012563615738692786,0.008578331399166313
external,val,ACH-000971,all,B-continue,energy_distance,wrong_minus_correct,1826,0,0,0,0.025712120833297644,,0.012068138456814616,0.03996070828390801
external,val,ACH-000971,all,B-continue,without_own_response_loss,wrong_minus_correct,1826,0,0,0,0.030530670099164398,,0.013422651651263396,0.04846817211932442
external,val,ACH-000971,all,B-init,response_loss,wrong_minus_correct,1826,0,0,0,-0.0002664421892123934,,-0.0725550539783425,0.06934608467828955
external,val,ACH-000971,all,B-init,mean_delta_mse,wrong_minus_correct,1826,0,0,0,0.00043858886417914877,,-0.013326284945468147,0.013013387828379776
external,val,ACH-000971,all,B-init,energy_distance,wrong_minus_correct,1826,0,0,0,-0.0007045031377297471,,-0.059080262074468315,0.05653475315390499
external,val,ACH-000971,all,B-init,without_own_response_loss,wrong_minus_correct,1826,0,0,0,-0.00027007555256629035,,-0.07255774582594436,0.06934648628694388
external,val,ACH-000971,all,B-interface,response_loss,wrong_minus_correct,1826,0,0,0,0.026482396893537822,,0.013386642888498414,0.04029083277805735
external,val,ACH-000971,all,B-interface,mean_delta_mse,wrong_minus_correct,1826,0,0,0,0.004271364349133337,,0.0017720923403855367,0.00683389534139423
external,val,ACH-000971,all,B-interface,energy_distance,wrong_minus_correct,1826,0,0,0,0.02221106939744056,,0.01153725664821928,0.03340485082920902
external,val,ACH-000971,all,B-interface,without_own_response_loss,wrong_minus_correct,1826,0,0,0,0.026511304193101867,,0.013320907071020602,0.04030118295423038
external,val,ACH-000971,all,B-joint,response_loss,wrong_minus_correct,1826,0,0,0,0.0030831427850966844,,-0.010594163604267902,0.016534714233966716
external,val,ACH-000971,all,B-joint,mean_delta_mse,wrong_minus_correct,1826,0,0,0,-6.968350948407883e-05,,-0.006515557624946519,0.006539323980157985
external,val,ACH-000971,all,B-joint,energy_distance,wrong_minus_correct,1826,0,0,0,0.003152958847998105,,-0.011623751503485099,0.01782322163910825
external,val,ACH-000971,all,B-joint,without_own_response_loss,wrong_minus_correct,1826,0,0,0,0.0030747212037071686,,-0.010600425473700641,0.01651873917595326
external,val,ACH-000971,all,B-unfreeze,response_loss,wrong_minus_correct,1826,0,0,0,0.1285194118600033,,0.09324076842896124,0.16595159546177335
external,val,ACH-000971,all,B-unfreeze,mean_delta_mse,wrong_minus_correct,1826,0,0,0,0.021141424517250276,,0.01407475299015235,0.028179954875011702
external,val,ACH-000971,all,B-unfreeze,energy_distance,wrong_minus_correct,1826,0,0,0,0.10737798383698148,,0.07921133732874056,0.13798145235694648
external,val,ACH-000971,all,B-unfreeze,without_own_response_loss,wrong_minus_correct,1826,0,0,0,0.1285802178941708,,0.09337454672972184,0.16603325416981718
external,val,ACH-000971,native_all,B-continue,response_loss,wrong_minus_correct,185,0,0,0,0.20080980404003243,,0.12853975230294312,0.2792279237412116
external,val,ACH-000971,native_all,B-continue,mean_delta_mse,wrong_minus_correct,185,0,0,0,0.03452099213729036,,0.020642753828216252,0.050054309867523857
external,val,ACH-000971,native_all,B-continue,energy_distance,wrong_minus_correct,185,0,0,0,0.16628878206820102,,0.10668677252692141,0.23026749069626276
external,val,ACH-000971,native_all,B-continue,without_own_response_loss,wrong_minus_correct,185,0,0,0,0.20088211781269777,,0.12852748674959727,0.27945090752678925
external,val,ACH-000971,native_all,B-init,response_loss,wrong_minus_correct,185,0,0,0,-0.02117903425886394,,-0.25089846719277,0.2146337606069243
external,val,ACH-000971,native_all,B-init,mean_delta_mse,wrong_minus_correct,185,0,0,0,-0.003357609929264911,,-0.04515407392140992,0.042230801865861756
external,val,ACH-000971,native_all,B-init,energy_distance,wrong_minus_correct,185,0,0,0,-0.01782144082558845,,-0.20610180416622226,0.17601594502217752
external,val,ACH-000971,native_all,B-init,without_own_response_loss,wrong_minus_correct,185,0,0,0,-0.02115719357051775,,-0.2509544859190168,0.21467887960898596
external,val,ACH-000971,native_all,B-interface,response_loss,wrong_minus_correct,185,0,0,0,0.16807143030939878,,0.11209327290509223,0.23294610600858132
external,val,ACH-000971,native_all,B-interface,mean_delta_mse,wrong_minus_correct,185,0,0,0,0.028909807076325265,,0.01819791690401128,0.04125017289374326
external,val,ACH-000971,native_all,B-interface,energy_distance,wrong_minus_correct,185,0,0,0,0.1391616408889357,,0.09286086500013178,0.19144953547297303
external,val,ACH-000971,native_all,B-interface,without_own_response_loss,wrong_minus_correct,185,0,0,0,0.16889015197753904,,0.11235796946448223,0.23426569062310296
external,val,ACH-000971,native_all,B-joint,response_loss,wrong_minus_correct,185,0,0,0,0.002735175055425691,,-0.04330675795271593,0.04687074094205144
external,val,ACH-000971,native_all,B-joint,mean_delta_mse,wrong_minus_correct,185,0,0,0,0.0014007753939244358,,-0.019729268589535137,0.022713265212806776
external,val,ACH-000971,native_all,B-joint,energy_distance,wrong_minus_correct,185,0,0,0,0.0013341625316722666,,-0.05056831071183576,0.04687077290302967
external,val,ACH-000971,native_all,B-joint,without_own_response_loss,wrong_minus_correct,185,0,0,0,0.002733360496727288,,-0.04330010140908664,0.0468657591536226
external,val,ACH-000971,native_all,B-unfreeze,response_loss,wrong_minus_correct,185,0,0,0,0.7327297757122969,,0.5259270894076374,0.9587580617956213
external,val,ACH-000971,native_all,B-unfreeze,mean_delta_mse,wrong_minus_correct,185,0,0,0,0.12614399136723697,,0.0878459877242913,0.16857955498792027
external,val,ACH-000971,native_all,B-unfreeze,energy_distance,wrong_minus_correct,185,0,0,0,0.6065858253272803,,0.4375922599998681,0.7916017080770956
external,val,ACH-000971,native_all,B-unfreeze,without_own_response_loss,wrong_minus_correct,185,0,0,0,0.733642546164023,,0.5272790491258779,0.9589376114510201
external,val,ACH-000971,native_common,B-continue,response_loss,wrong_minus_correct,182,0,0,0,0.20531487779302934,,0.12104519361978082,0.28709262580662026
external,val,ACH-000971,native_common,B-continue,mean_delta_mse,wrong_minus_correct,182,0,0,0,0.03657126446346662,,0.02028955149290328,0.05178507436762801
external,val,ACH-000971,native_common,B-continue,energy_distance,wrong_minus_correct,182,0,0,0,0.16874354435847352,,0.1012366326300654,0.23499366718334147
external,val,ACH-000971,native_common,B-continue,without_own_response_loss,wrong_minus_correct,182,0,0,0,0.20545472417558958,,0.12120803384990507,0.2872428981943449
external,val,ACH-000971,native_common,B-init,response_loss,wrong_minus_correct,182,0,0,0,-0.01855031107808807,,-0.24367868234823634,0.22708095424777394
external,val,ACH-000971,native_common,B-init,mean_delta_mse,wrong_minus_correct,182,0,0,0,-0.004674538413246582,,-0.046818648747035875,0.04145568962935617
external,val,ACH-000971,native_common,B-init,energy_distance,wrong_minus_correct,182,0,0,0,-0.013875806200637988,,-0.1963722606281662,0.18616857926924074
external,val,ACH-000971,native_common,B-init,without_own_response_loss,wrong_minus_correct,182,0,0,0,-0.018549539754684662,,-0.24364817315405837,0.2270720999581406
external,val,ACH-000971,native_common,B-interface,response_loss,wrong_minus_correct,182,0,0,0,0.17426296904846877,,0.11431049994059975,0.23611633253621547
external,val,ACH-000971,native_common,B-interface,mean_delta_mse,wrong_minus_correct,182,0,0,0,0.030673165111751326,,0.019214021625754557,0.04255410844971843
external,val,ACH-000971,native_common,B-interface,energy_distance,wrong_minus_correct,182,0,0,0,0.143589849786444,,0.09446533286964486,0.19418026096218247
external,val,ACH-000971,native_common,B-interface,without_own_response_loss,wrong_minus_correct,182,0,0,0,0.1750113843561529,,0.11514547717440257,0.23688640374403727
external,val,ACH-000971,native_common,B-joint,response_loss,wrong_minus_correct,182,0,0,0,0.0014606350070850097,,-0.04945881183330589,0.04798094571292102
external,val,ACH-000971,native_common,B-joint,mean_delta_mse,wrong_minus_correct,182,0,0,0,0.0018296231280315427,,-0.020577885449587795,0.02318662740372036
external,val,ACH-000971,native_common,B-joint,energy_distance,wrong_minus_correct,182,0,0,0,-0.00036917885581203166,,-0.05312261602380874,0.048446140918102065
external,val,ACH-000971,native_common,B-joint,without_own_response_loss,wrong_minus_correct,182,0,0,0,0.001445292378520917,,-0.0494992673266051,0.047955683613871924
external,val,ACH-000971,native_common,B-unfreeze,response_loss,wrong_minus_correct,182,0,0,0,0.7832762209923713,,0.5480708037234926,1.0156533627981665
external,val,ACH-000971,native_common,B-unfreeze,mean_delta_mse,wrong_minus_correct,182,0,0,0,0.13886583585005544,,0.09405871708805745,0.1827968301108251
external,val,ACH-000971,native_common,B-unfreeze,energy_distance,wrong_minus_correct,182,0,0,0,0.6444104205121053,,0.4517477706238465,0.836448271615165
external,val,ACH-000971,native_common,B-unfreeze,without_own_response_loss,wrong_minus_correct,182,0,0,0,0.7842795896006155,,0.5481431507016278,1.0164021679464275
external,val,ACH-000971,seen,B-continue,response_loss,wrong_minus_correct,864,0,0,0,0.05445218185583751,,0.028070416676777458,0.08077764750906717
external,val,ACH-000971,seen,B-continue,mean_delta_mse,wrong_minus_correct,864,0,0,0,0.008981907381503666,,0.0036498317194895652,0.014295987646543865
external,val,ACH-000971,seen,B-continue,energy_distance,wrong_minus_correct,864,0,0,0,0.04547026245682335,,0.024087626757445243,0.06682100869991169
external,val,ACH-000971,seen,B-continue,without_own_response_loss,wrong_minus_correct,864,0,0,0,0.05440930194324921,,0.028060699273590787,0.0807615486422071
external,val,ACH-000971,seen,B-init,response_loss,wrong_minus_correct,864,0,0,0,0.00035578763043506053,,-0.11199408230958058,0.10617676046159666
external,val,ACH-000971,seen,B-init,mean_delta_mse,wrong_minus_correct,864,0,0,0,0.0014337473445469153,,-0.02018341649461672,0.02223197520883018
external,val,ACH-000971,seen,B-init,energy_distance,wrong_minus_correct,864,0,0,0,-0.001077708491573601,,-0.09156420601738963,0.08537009486445546
external,val,ACH-000971,seen,B-init,without_own_response_loss,wrong_minus_correct,864,0,0,0,0.0003480593363450458,,-0.11200059466891776,0.10616568194495397
external,val,ACH-000971,seen,B-interface,response_loss,wrong_minus_correct,864,0,0,0,0.043638647706420335,,0.025127474450402802,0.062372393552903825
