job_key,evaluation_scope,fold,feature_set,model,weighting,rank,perturbation_gene,y_true,y_pred,predicted_dependency_score,observed_n_cells,target_gene_index,top_k
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,3,RPS19,-2.861461877822876,-2.0528542446893825,2.0528542446893825,422,7556,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,4,RPL8,-2.779572010040283,-2.0488477104154845,2.0488477104154845,384,3811,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,5,RPL35,-1.01491379737854,-2.0404506144050782,2.0404506144050782,46,4008,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,6,RPL23,-2.5948612689971924,-2.0389347286439734,2.0389347286439734,398,6729,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,7,RPS3,-2.1233606338500977,-1.8765187520183455,1.8765187520183455,276,4793,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,8,POT1,-0.4019472897052765,-1.8152497447435891,1.8152497447435891,5,3418,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,9,DDX24,-0.6965067982673645,-1.8077409738446724,1.8077409738446724,286,5799,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,10,LSM6,-0.7853493690490723,-1.751637813306284,1.751637813306284,461,2209,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,11,EP400,-0.9773048162460327,-1.7273496798868837,1.7273496798868837,82,5379,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,12,RPS20,-2.89754056930542,-1.724865209521694,1.724865209521694,273,3636,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,13,NOP2,-1.3347033262252808,-1.6446149427797987,1.6446149427797987,58,4951,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,14,DYNC1I2,-2.1357405185699463,-1.6199371636895796,1.6199371636895796,300,1293,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,15,CDC5L,-2.5401458740234375,-1.6188725922405638,1.6188725922405638,99,2900,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,16,RBM14,-1.6875100135803223,-1.6118279740806658,1.6118279740806658,228,4734,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,17,SMU1,-3.3678059577941895,-1.6076947149882448,1.6076947149882448,155,3841,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,18,PRPF3,-1.0444562435150146,-1.6061952405733813,1.6061952405733813,143,534,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,19,DNTTIP2,-0.5360137820243835,-1.6042746127206298,1.6042746127206298,264,429,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,20,NDUFA2,-1.03433096408844,-1.590729411704574,1.590729411704574,187,2524,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,21,SCAF1,-0.7407099008560181,-1.5694200131658476,1.5694200131658476,174,7649,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,22,GINS2,-2.291261911392212,-1.5655069044983614,1.5655069044983614,148,6493,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,23,SNRNP70,-0.66417396068573,-1.5608007727919742,1.5608007727919742,129,7639,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,24,HINFP,-1.307336688041687,-1.560389098798651,1.560389098798651,160,4896,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,25,RPS14,-2.060107946395874,-1.533437063666515,1.533437063666515,181,2550,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,26,HDAC7,-0.3101359009742737,-1.5219707339634831,1.5219707339634831,171,5040,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,27,TICRR,-1.86318838596344,-1.5207250952008586,1.5207250952008586,157,6078,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,28,PSMA6,-3.143573045730591,-1.5202803419443898,1.5202803419443898,40,5640,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,29,DCUN1D5,-0.02455122023820877,-1.5011178235190115,1.5011178235190115,183,4844,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,30,HNRNPK,-1.8873178958892822,-1.4984729890189954,1.4984729890189954,25,3899,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,31,RPAP2,-0.7508569359779358,-1.46289987941743,1.46289987941743,398,420,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,32,SNAPC1,-1.6582704782485962,-1.462636087162089,1.462636087162089,96,5712,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,33,NUP62,-0.7896589636802673,-1.46048865758893,1.46048865758893,99,7658,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,34,DNAJC17,-1.285273551940918,-1.4567117480805079,1.4567117480805079,31,5879,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,35,RBBP5,-1.1835004091262817,-1.4548090882626117,1.4548090882626117,23,754,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,36,PPIL4,-1.1093969345092773,-1.452048786653207,1.452048786653207,74,3071,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,37,SRBD1,-1.1688839197158813,-1.4457934999571007,1.4457934999571007,150,1014,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,38,CIAPIN1,-1.7272775173187256,-1.42573734947135,1.42573734947135,151,6387,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,39,ECD,-2.086472988128662,-1.4224213475233047,1.4224213475233047,72,4275,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,40,POLR2C,-2.2306456565856934,-1.4215111850100453,1.4215111850100453,185,6389,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,41,RPS17,-1.6328283548355103,-1.40495580781483,1.40495580781483,223,6058,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,42,DSN1,-0.5121521353721619,-1.395260216733336,1.395260216733336,245,7869,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,43,PTBP1,-0.5223577618598938,-1.3950660909918506,1.3950660909918506,152,7166,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,44,RPAP3,-0.3976111114025116,-1.3919582519625529,1.3919582519625529,18,5038,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,45,RPL18A,-2.4321460723876953,-1.387606148980744,1.387606148980744,65,7411,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,46,HEATR1,-1.2936807870864868,-1.3744141659615696,1.3744141659615696,234,862,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,47,SF3B3,-2.5843896865844727,-1.3713119693395965,1.3713119693395965,381,6452,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,48,THOC1,-0.7746614217758179,-1.3528500195447377,1.3528500195447377,38,7052,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,49,CNOT2,-0.404668927192688,-1.3518030574194606,1.3518030574194606,84,5184,50
internal_cv_all|0|delta_all|pca50_random_forest|unweighted,internal_cv_all,0,delta_all,pca50_random_forest,unweighted,50,VPS28,-1.7433630228042603,-1.3504983123863226,1.3504983123863226,59,3803,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,1,RPS13,-1.4239979982376099,-2.271962786932503,2.271962786932503,135,4520,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,2,PSMA4,-1.0924605131149292,-2.183250444938112,2.183250444938112,388,6044,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,3,RPL19,-2.119680881500244,-2.1709598647123447,2.1709598647123447,238,6731,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,4,RPS27A,-2.16835355758667,-2.1656115016945354,2.1656115016945354,97,1036,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,5,RPL38,-0.619983971118927,-2.1110608448601678,2.1110608448601678,184,6939,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,6,RPS5,-1.0751681327819824,-2.099633310598658,2.099633310598658,144,7733,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,7,TSR2,-1.173337459564209,-2.054651537725853,2.054651537725853,523,8385,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,8,RPL24,-2.27213454246521,-2.043988325925939,2.043988325925939,460,1738,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,9,FBL,-1.3066600561141968,-1.974734835669426,1.974734835669426,132,7535,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,10,U2AF1,-1.8897511959075928,-1.972820808313515,1.972820808313515,141,-1,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,11,RPL9,-2.2644529342651367,-1.971725179837301,1.971725179837301,242,2034,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,12,EIF3A,-1.8259128332138062,-1.8518956622018272,1.8518956622018272,379,4403,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,13,RPL10,-2.017896890640259,-1.8265701817595288,1.8265701817595288,276,8526,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,14,RPS16,-2.5900864601135254,-1.7633882108043333,1.7633882108043333,57,7529,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,15,CHAF1A,-0.8295549750328064,-1.754675773620864,1.754675773620864,38,7239,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,16,RPL37A,-2.05885910987854,-1.7018931905067152,1.7018931905067152,386,1393,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,17,RPL32,-3.0712499618530273,-1.6888420626412468,1.6888420626412468,208,1509,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,18,USP39,-1.15226149559021,-1.6297553068014876,1.6297553068014876,220,1132,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,19,EIF2S3,-1.5129623413085938,-1.6270961304850877,1.6270961304850877,57,8335,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,20,BCAS2,-1.1245582103729248,-1.6218288713064015,1.6218288713064015,227,496,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,21,CHMP3,-0.739133358001709,-1.6206879087851398,1.6206879087851398,130,1139,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,22,RPL10A,-2.066640853881836,-1.6072186901604222,1.6072186901604222,257,2840,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,23,DLD,-0.5330693125724792,-1.6048639788355263,1.6048639788355263,311,3397,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,24,RBMX,-1.2739590406417847,-1.6024390553100651,1.6024390553100651,147,8502,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,25,PSMD6,-1.2230186462402344,-1.5912570669827055,1.5912570669827055,555,1704,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,26,PPWD1,-2.355515718460083,-1.584741561426132,1.584741561426132,24,2348,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,27,CPSF3,-1.6967681646347046,-1.573128989308439,1.573128989308439,627,905,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,28,PRIM1,-1.8222938776016235,-1.5712036596898715,1.5712036596898715,181,5137,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,29,GINS1,-2.673121213912964,-1.5707809934857955,1.5707809934857955,186,7816,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,30,NCBP1,-1.920931100845337,-1.5469888059137695,1.5469888059137695,60,3940,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,31,SLBP,-0.66448974609375,-1.5404644775502987,1.5404644775502987,83,1971,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,32,PLRG1,-0.7123231291770935,-1.5246786258445983,1.5246786258445983,94,2220,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,33,POLR1B,-1.1911958456039429,-1.5039767418882801,1.5039767418882801,181,1200,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,34,TONSL,-1.8944417238235474,-1.4811425586710745,1.4811425586710745,28,3804,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,35,CCT7,-0.7361189126968384,-1.4639917659091795,1.4639917659091795,152,1093,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,36,BORA,-0.8727163076400757,-1.4609572541441294,1.4609572541441294,55,5497,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,37,TREX2,-0.06277052313089371,-1.4536486191381435,1.4536486191381435,275,-1,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,38,GBF1,-0.96302330493927,-1.4501532906223622,1.4501532906223622,161,4366,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,39,POLE,-1.80965256690979,-1.4488180295018767,1.4488180295018767,168,5383,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,40,KPNB1,-3.143361806869507,-1.4482191125937454,1.4482191125937454,366,6825,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,41,FARSA,-0.4601632356643677,-1.4422716392252015,1.4422716392252015,138,7354,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,42,DDX23,-1.0190645456314087,-1.4292449800398985,1.4292449800398985,159,5048,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,43,PSMC4,-1.2627601623535156,-1.4271681339587428,1.4271681339587428,242,7536,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,44,UBA1,-2.312425136566162,-1.426046778884687,1.426046778884687,287,8353,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,45,PSMD12,-1.2748194932937622,-1.4197416388486908,1.4197416388486908,265,6927,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,46,POLR2G,-1.5909910202026367,-1.4195885622346993,1.4195885622346993,155,4650,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,47,RPS15,-1.9203606843948364,-1.415877844383302,1.415877844383302,26,7189,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,48,SRRT,-0.9867702126502991,-1.41388784591359,1.41388784591359,307,3356,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,49,NIFK,-1.9010684490203857,-1.402490368027529,1.402490368027529,240,1223,50
internal_cv_all|1|delta_all|pca50_random_forest|unweighted,internal_cv_all,1,delta_all,pca50_random_forest,unweighted,50,ABCB10,0.22149421274662018,-1.3992050050161777,1.3992050050161777,51,837,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,1,RPL31,-2.3567116260528564,-2.218099713932706,2.218099713932706,294,1177,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,2,RPS4X,-2.958712100982666,-2.162023477729717,2.162023477729717,180,8412,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,3,RPL14,-2.448538303375244,-2.1573008890164966,2.1573008890164966,220,1573,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,4,GINS4,-0.8891941905021667,-2.0778076144945117,2.0778076144945117,60,3607,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,5,SNRPE,-1.75413179397583,-2.051241589880275,2.051241589880275,184,751,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,6,RPL27,-1.5726183652877808,-2.0422766971161352,2.0422766971161352,38,6784,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,7,RPS18,-2.1017556190490723,-2.041411817492121,2.041411817492121,122,2815,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,8,RPL4,-3.289290189743042,-2.03054872659996,2.03054872659996,345,5986,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,9,RPS9,-2.9898555278778076,-1.9787205504924104,1.9787205504924104,276,7694,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,10,RPL7,-1.9913469552993774,-1.9596064536321016,1.9596064536321016,301,3661,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,11,SF3B5,-2.711693286895752,-1.9427054749548627,1.9427054749548627,84,3065,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,12,MCM10,-0.37913283705711365,-1.8852168861602308,1.8852168861602308,219,4164,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,13,DDX47,-1.2135182619094849,-1.878359126793298,1.878359126793298,313,-1,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,14,INTS9,-1.7689857482910156,-1.8398169715665018,1.8398169715665018,229,3576,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,15,RRM1,-3.7872400283813477,-1.8144398738404905,1.8144398738404905,103,4482,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,16,RPL11,-2.8036398887634277,-1.7468738393708887,1.7468738393708887,387,120,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,17,EIF3B,-1.8424724340438843,-1.6779999781598343,1.6779999781598343,34,3129,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,18,EIF3G,-1.4894412755966187,-1.673873483565561,1.673873483565561,67,7299,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,19,RUVBL1,-2.7576475143432617,-1.6726152170892847,1.6726152170892847,211,1786,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,20,PSMA3,-2.9572744369506836,-1.65070450295339,1.65070450295339,372,5697,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,21,CDK1,-2.0367238521575928,-1.641234226772569,1.641234226772569,347,4240,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,22,PHB2,-1.7165119647979736,-1.6198695191145343,1.6198695191145343,415,4963,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,23,POLR2I,-1.5026838779449463,-1.6037026363906868,1.6037026363906868,223,7500,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,24,GUCD1,0.2041221410036087,-1.6007210090545456,1.6007210090545456,279,8140,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,25,COPB1,-1.8608688116073608,-1.5858522639191857,1.5858522639191857,91,4517,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,26,PPP1R10,-1.4994345903396606,-1.5814006750919514,1.5814006750919514,7,2758,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,27,PSMB5,-2.987086534500122,-1.5725839260804135,1.5725839260804135,270,5584,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,28,PSMA5,-1.8595830202102661,-1.5614664465387766,1.5614664465387766,25,461,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,29,RUVBL2,-2.310875177383423,-1.5361023345019467,1.5361023345019467,14,7638,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,30,MFAP1,-1.152291178703308,-1.5273655616769173,1.5273655616769173,197,5907,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,31,TSG101,-1.2557395696640015,-1.5180934789794704,1.5180934789794704,87,4530,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,32,XRN2,-1.6306082010269165,-1.507155548155622,1.507155548155622,66,7807,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,33,SMC1A,-1.2123621702194214,-1.5036508976689336,1.5036508976689336,180,8381,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,34,EIF3I,-1.783869981765747,-1.50213610160464,1.50213610160464,61,192,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,35,PRPF6,-1.4115421772003174,-1.475208300570352,1.475208300570352,232,7977,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,36,FAM50A,-1.0647488832473755,-1.4751256921467262,1.4751256921467262,38,8530,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,37,DHX15,-1.3703993558883667,-1.4678726744406791,1.4678726744406791,359,2018,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,38,TCP1,-1.3075051307678223,-1.4618555643609021,1.4618555643609021,67,3098,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,39,NUTF2,-1.6507233381271362,-1.4522930000916625,1.4522930000916625,67,6424,50
internal_cv_all|2|delta_all|pca50_random_forest|unweighted,internal_cv_all,2,delta_all,pca50_random_forest,unweighted,40,TUBB,-2.858048677444458,-1.451117079827099,1.451117079827099,107,2765,50
